CO2,p,T,H2O,Points:0,Points:1,Points:2,H2O
1,1.00E+07,350.22,0,0,-0.010485,0.041325,0
1,1.00E+07,350.23,0,0,-0.010907,0.041325,0
1,1.00E+07,350.23,0,0,-0.011329,0.041325,0
1,1.00E+07,350.23,0,0,-0.011751,0.041325,0
1,1.00E+07,350.24,0,0,-0.012173,0.041325,0
1,1.00E+07,350.24,0,0,-0.012595,0.041325,0
1,1.00E+07,350.24,0,0,-0.013017,0.041325,0
1,1.00E+07,350.24,0,0,-0.013439,0.041325,0
1,1.00E+07,350.24,0,0,-0.013861,0.041325,0
1,1.00E+07,350.24,0,0,-0.014283,0.041325,0
1,1.00E+07,350.24,0,0,-0.014705,0.041325,0
1,1.00E+07,350.24,0,0,-0.015127,0.041325,0
1,1.00E+07,350.24,0,0,-0.015549,0.041325,0
1,1.00E+07,350.15,0,0,-0.005,0.041793,0
1,1.00E+07,350.15,0,0,-0.0054219,0.041793,0
1,1.00E+07,350.16,0,0,-0.0058439,0.041793,0
1,1.00E+07,350.16,0,0,-0.0062658,0.041793,0
1,1.00E+07,350.17,0,0,-0.0066878,0.041793,0
1,1.00E+07,350.18,0,0,-0.0071097,0.041793,0
1,1.00E+07,350.18,0,0,-0.0075317,0.041793,0
1,1.00E+07,350.19,0,0,-0.0079536,0.041793,0
1,1.00E+07,350.19,0,0,-0.0083756,0.041793,0
1,1.00E+07,350.2,0,0,-0.0087975,0.041793,0
1,1.00E+07,350.21,0,0,-0.0092195,0.041793,0
1,1.00E+07,350.21,0,0,-0.0096414,0.041793,0
1,1.00E+07,350.22,0,0,-0.010063,0.041793,0
1,1.00E+07,350.22,0,0,-0.010485,0.041793,0
1,1.00E+07,350.23,0,0,-0.010907,0.041793,0
1,1.00E+07,350.23,0,0,-0.011329,0.041793,0
1,1.00E+07,350.23,0,0,-0.011751,0.041793,0
1,1.00E+07,350.24,0,0,-0.012173,0.041793,0
1,1.00E+07,350.24,0,0,-0.012595,0.041793,0
1,1.00E+07,350.24,0,0,-0.013017,0.041793,0
1,1.00E+07,350.24,0,0,-0.013439,0.041793,0
1,1.00E+07,350.24,0,0,-0.013861,0.041793,0
1,1.00E+07,350.24,0,0,-0.014283,0.041793,0
1,1.00E+07,350.24,0,0,-0.014705,0.041793,0
1,1.00E+07,350.24,0,0,-0.015127,0.041793,0
1,1.00E+07,350.24,0,0,-0.015549,0.041793,0
1,1.00E+07,350.15,0,0,-0.005,0.042264,0
1,1.00E+07,350.15,0,0,-0.0054219,0.042264,0
1,1.00E+07,350.16,0,0,-0.0058439,0.042264,0
1,1.00E+07,350.16,0,0,-0.0062658,0.042264,0
1,1.00E+07,350.17,0,0,-0.0066878,0.042264,0
1,1.00E+07,350.17,0,0,-0.0071097,0.042264,0
1,1.00E+07,350.18,0,0,-0.0075317,0.042264,0
1,1.00E+07,350.19,0,0,-0.0079536,0.042264,0
1,1.00E+07,350.19,0,0,-0.0083756,0.042264,0
1,1.00E+07,350.2,0,0,-0.0087975,0.042264,0
1,1.00E+07,350.21,0,0,-0.0092195,0.042264,0
1,1.00E+07,350.21,0,0,-0.0096414,0.042264,0
1,1.00E+07,350.22,0,0,-0.010063,0.042264,0
1,1.00E+07,350.22,0,0,-0.010485,0.042264,0
1,1.00E+07,350.23,0,0,-0.010907,0.042264,0
1,1.00E+07,350.23,0,0,-0.011329,0.042264,0
1,1.00E+07,350.23,0,0,-0.011751,0.042264,0
1,1.00E+07,350.24,0,0,-0.012173,0.042264,0
1,1.00E+07,350.24,0,0,-0.012595,0.042264,0
1,1.00E+07,350.24,0,0,-0.013017,0.042264,0
1,1.00E+07,350.24,0,0,-0.013439,0.042264,0
1,1.00E+07,350.24,0,0,-0.013861,0.042264,0
1,1.00E+07,350.24,0,0,-0.014283,0.042264,0
1,1.00E+07,350.24,0,0,-0.014705,0.042264,0
1,1.00E+07,350.24,0,0,-0.015127,0.042264,0
1,1.00E+07,350.24,0,0,-0.015549,0.042264,0
1,1.00E+07,350.15,0,0,-0.005,0.042737,0
1,1.00E+07,350.15,0,0,-0.0054219,0.042737,0
1,1.00E+07,350.16,0,0,-0.0058439,0.042737,0
1,1.00E+07,350.16,0,0,-0.0062658,0.042737,0
1,1.00E+07,350.17,0,0,-0.0066878,0.042737,0
1,1.00E+07,350.17,0,0,-0.0071097,0.042737,0
1,1.00E+07,350.18,0,0,-0.0075317,0.042737,0
1,1.00E+07,350.19,0,0,-0.0079536,0.042737,0
1,1.00E+07,350.19,0,0,-0.0083756,0.042737,0
1,1.00E+07,350.2,0,0,-0.0087975,0.042737,0
1,1.00E+07,350.21,0,0,-0.0092195,0.042737,0
1,1.00E+07,350.21,0,0,-0.0096414,0.042737,0
1,1.00E+07,350.22,0,0,-0.010063,0.042737,0
1,1.00E+07,350.22,0,0,-0.010485,0.042737,0
1,1.00E+07,350.23,0,0,-0.010907,0.042737,0
1,1.00E+07,350.23,0,0,-0.011329,0.042737,0
1,1.00E+07,350.23,0,0,-0.011751,0.042737,0
1,1.00E+07,350.24,0,0,-0.012173,0.042737,0
1,1.00E+07,350.24,0,0,-0.012595,0.042737,0
1,1.00E+07,350.24,0,0,-0.013017,0.042737,0
1,1.00E+07,350.24,0,0,-0.013439,0.042737,0
1,1.00E+07,350.24,0,0,-0.013861,0.042737,0
1,1.00E+07,350.24,0,0,-0.014283,0.042737,0
1,1.00E+07,350.24,0,0,-0.014705,0.042737,0
1,1.00E+07,350.24,0,0,-0.015127,0.042737,0
1,1.00E+07,350.24,0,0,-0.015549,0.042737,0
1,1.00E+07,350.15,0,0,-0.005,0.043213,0
1,1.00E+07,350.15,0,0,-0.0054219,0.043213,0
1,1.00E+07,350.15,0,0,-0.0058439,0.043213,0
1,1.00E+07,350.16,0,0,-0.0062658,0.043213,0
1,1.00E+07,350.17,0,0,-0.0066878,0.043213,0
1,1.00E+07,350.17,0,0,-0.0071097,0.043213,0
1,1.00E+07,350.18,0,0,-0.0075317,0.043213,0
1,1.00E+07,350.18,0,0,-0.0079536,0.043213,0
1,1.00E+07,350.19,0,0,-0.0083756,0.043213,0
1,1.00E+07,350.2,0,0,-0.0087975,0.043213,0
1,1.00E+07,350.2,0,0,-0.0092195,0.043213,0
1,1.00E+07,350.21,0,0,-0.0096414,0.043213,0
1,1.00E+07,350.21,0,0,-0.010063,0.043213,0
1,1.00E+07,350.22,0,0,-0.010485,0.043213,0
1,1.00E+07,350.22,0,0,-0.010907,0.043213,0
1,1.00E+07,350.23,0,0,-0.011329,0.043213,0
1,1.00E+07,350.23,0,0,-0.011751,0.043213,0
1,1.00E+07,350.23,0,0,-0.012173,0.043213,0
1,1.00E+07,350.24,0,0,-0.012595,0.043213,0
1,1.00E+07,350.24,0,0,-0.013017,0.043213,0
1,1.00E+07,350.24,0,0,-0.013439,0.043213,0
1,1.00E+07,350.24,0,0,-0.013861,0.043213,0
1,1.00E+07,350.24,0,0,-0.014283,0.043213,0
1,1.00E+07,350.24,0,0,-0.014705,0.043213,0
1,1.00E+07,350.24,0,0,-0.015127,0.043213,0
1,1.00E+07,350.24,0,0,-0.015549,0.043213,0
1,1.00E+07,350.14,0,0,-0.005,0.043693,0
1,1.00E+07,350.15,0,0,-0.0054219,0.043693,0
1,1.00E+07,350.15,0,0,-0.0058439,0.043693,0
1,1.00E+07,350.16,0,0,-0.0062658,0.043693,0
1,1.00E+07,350.16,0,0,-0.0066878,0.043693,0
1,1.00E+07,350.17,0,0,-0.0071097,0.043693,0
1,1.00E+07,350.18,0,0,-0.0075317,0.043693,0
1,1.00E+07,350.18,0,0,-0.0079536,0.043693,0
1,1.00E+07,350.19,0,0,-0.0083756,0.043693,0
1,1.00E+07,350.2,0,0,-0.0087975,0.043693,0
1,1.00E+07,350.2,0,0,-0.0092195,0.043693,0
1,1.00E+07,350.21,0,0,-0.0096414,0.043693,0
1,1.00E+07,350.21,0,0,-0.010063,0.043693,0
1,1.00E+07,350.22,0,0,-0.010485,0.043693,0
1,1.00E+07,350.22,0,0,-0.010907,0.043693,0
1,1.00E+07,350.23,0,0,-0.011329,0.043693,0
1,1.00E+07,350.23,0,0,-0.011751,0.043693,0
1,1.00E+07,350.23,0,0,-0.012173,0.043693,0
1,1.00E+07,350.23,0,0,-0.012595,0.043693,0
1,1.00E+07,350.24,0,0,-0.013017,0.043693,0
1,1.00E+07,350.24,0,0,-0.013439,0.043693,0
1,1.00E+07,350.24,0,0,-0.013861,0.043693,0
1,1.00E+07,350.24,0,0,-0.014283,0.043693,0
1,1.00E+07,350.24,0,0,-0.014705,0.043693,0
1,1.00E+07,350.24,0,0,-0.015127,0.043693,0
1,1.00E+07,350.24,0,0,-0.015549,0.043693,0
1,1.00E+07,350.14,0,0,-0.005,0.044175,0
1,1.00E+07,350.14,0,0,-0.0054219,0.044175,0
1,1.00E+07,350.15,0,0,-0.0058439,0.044175,0
1,1.00E+07,350.15,0,0,-0.0062658,0.044175,0
1,1.00E+07,350.16,0,0,-0.0066878,0.044175,0
1,1.00E+07,350.17,0,0,-0.0071097,0.044175,0
1,1.00E+07,350.17,0,0,-0.0075317,0.044175,0
1,1.00E+07,350.18,0,0,-0.0079536,0.044175,0
1,1.00E+07,350.19,0,0,-0.0083756,0.044175,0
1,1.00E+07,350.19,0,0,-0.0087975,0.044175,0
1,1.00E+07,350.2,0,0,-0.0092195,0.044175,0
1,1.00E+07,350.2,0,0,-0.0096414,0.044175,0
1,1.00E+07,350.21,0,0,-0.010063,0.044175,0
1,1.00E+07,350.21,0,0,-0.010485,0.044175,0
1,1.00E+07,350.22,0,0,-0.010907,0.044175,0
1,1.00E+07,350.22,0,0,-0.011329,0.044175,0
1,1.00E+07,350.23,0,0,-0.011751,0.044175,0
1,1.00E+07,350.23,0,0,-0.012173,0.044175,0
1,1.00E+07,350.23,0,0,-0.012595,0.044175,0
1,1.00E+07,350.23,0,0,-0.013017,0.044175,0
1,1.00E+07,350.23,0,0,-0.013439,0.044175,0
1,1.00E+07,350.23,0,0,-0.013861,0.044175,0
1,1.00E+07,350.23,0,0,-0.014283,0.044175,0
1,1.00E+07,350.23,0,0,-0.014705,0.044175,0
1,1.00E+07,350.23,0,0,-0.015127,0.044175,0
1,1.00E+07,350.23,0,0,-0.015549,0.044175,0
1,1.00E+07,350.14,0,0,-0.005,0.04466,0
1,1.00E+07,350.14,0,0,-0.0054219,0.04466,0
1,1.00E+07,350.15,0,0,-0.0058439,0.04466,0
1,1.00E+07,350.15,0,0,-0.0062658,0.04466,0
1,1.00E+07,350.16,0,0,-0.0066878,0.04466,0
1,1.00E+07,350.16,0,0,-0.0071097,0.04466,0
1,1.00E+07,350.17,0,0,-0.0075317,0.04466,0
1,1.00E+07,350.18,0,0,-0.0079536,0.04466,0
1,1.00E+07,350.18,0,0,-0.0083756,0.04466,0
1,1.00E+07,350.19,0,0,-0.0087975,0.04466,0
1,1.00E+07,350.19,0,0,-0.0092195,0.04466,0
1,1.00E+07,350.2,0,0,-0.0096414,0.04466,0
1,1.00E+07,350.21,0,0,-0.010063,0.04466,0
1,1.00E+07,350.21,0,0,-0.010485,0.04466,0
1,1.00E+07,350.21,0,0,-0.010907,0.04466,0
1,1.00E+07,350.22,0,0,-0.011329,0.04466,0
1,1.00E+07,350.22,0,0,-0.011751,0.04466,0
1,1.00E+07,350.22,0,0,-0.012173,0.04466,0
1,1.00E+07,350.23,0,0,-0.012595,0.04466,0
1,1.00E+07,350.23,0,0,-0.013017,0.04466,0
1,1.00E+07,350.23,0,0,-0.013439,0.04466,0
1,1.00E+07,350.23,0,0,-0.013861,0.04466,0
1,1.00E+07,350.23,0,0,-0.014283,0.04466,0
1,1.00E+07,350.23,0,0,-0.014705,0.04466,0
1,1.00E+07,350.23,0,0,-0.015127,0.04466,0
1,1.00E+07,350.23,0,0,-0.015549,0.04466,0
1,1.00E+07,350.13,0,0,-0.005,0.045148,0
1,1.00E+07,350.14,0,0,-0.0054219,0.045148,0
1,1.00E+07,350.14,0,0,-0.0058439,0.045148,0
1,1.00E+07,350.15,0,0,-0.0062658,0.045148,0
1,1.00E+07,350.15,0,0,-0.0066878,0.045148,0
1,1.00E+07,350.16,0,0,-0.0071097,0.045148,0
1,1.00E+07,350.16,0,0,-0.0075317,0.045148,0
1,1.00E+07,350.17,0,0,-0.0079536,0.045148,0
1,1.00E+07,350.18,0,0,-0.0083756,0.045148,0
1,1.00E+07,350.18,0,0,-0.0087975,0.045148,0
1,1.00E+07,350.19,0,0,-0.0092195,0.045148,0
1,1.00E+07,350.2,0,0,-0.0096414,0.045148,0
1,1.00E+07,350.2,0,0,-0.010063,0.045148,0
1,1.00E+07,350.21,0,0,-0.010485,0.045148,0
1,1.00E+07,350.21,0,0,-0.010907,0.045148,0
1,1.00E+07,350.21,0,0,-0.011329,0.045148,0
1,1.00E+07,350.22,0,0,-0.011751,0.045148,0
1,1.00E+07,350.22,0,0,-0.012173,0.045148,0
1,1.00E+07,350.22,0,0,-0.012595,0.045148,0
1,1.00E+07,350.22,0,0,-0.013017,0.045148,0
1,1.00E+07,350.22,0,0,-0.013439,0.045148,0
1,1.00E+07,350.23,0,0,-0.013861,0.045148,0
1,1.00E+07,350.23,0,0,-0.014283,0.045148,0
1,1.00E+07,350.23,0,0,-0.014705,0.045148,0
1,1.00E+07,350.23,0,0,-0.015127,0.045148,0
1,1.00E+07,350.23,0,0,-0.015549,0.045148,0
1,1.00E+07,350.13,0,0,-0.005,0.045639,0
1,1.00E+07,350.13,0,0,-0.0054219,0.045639,0
1,1.00E+07,350.14,0,0,-0.0058439,0.045639,0
1,1.00E+07,350.14,0,0,-0.0062658,0.045639,0
1,1.00E+07,350.15,0,0,-0.0066878,0.045639,0
1,1.00E+07,350.15,0,0,-0.0071097,0.045639,0
1,1.00E+07,350.16,0,0,-0.0075317,0.045639,0
1,1.00E+07,350.17,0,0,-0.0079536,0.045639,0
1,1.00E+07,350.17,0,0,-0.0083756,0.045639,0
1,1.00E+07,350.18,0,0,-0.0087975,0.045639,0
1,1.00E+07,350.18,0,0,-0.0092195,0.045639,0
1,1.00E+07,350.19,0,0,-0.0096414,0.045639,0
1,1.00E+07,350.2,0,0,-0.010063,0.045639,0
1,1.00E+07,350.2,0,0,-0.010485,0.045639,0
1,1.00E+07,350.2,0,0,-0.010907,0.045639,0
1,1.00E+07,350.21,0,0,-0.011329,0.045639,0
1,1.00E+07,350.21,0,0,-0.011751,0.045639,0
1,1.00E+07,350.21,0,0,-0.012173,0.045639,0
1,1.00E+07,350.22,0,0,-0.012595,0.045639,0
1,1.00E+07,350.22,0,0,-0.013017,0.045639,0
1,1.00E+07,350.22,0,0,-0.013439,0.045639,0
1,1.00E+07,350.22,0,0,-0.013861,0.045639,0
1,1.00E+07,350.22,0,0,-0.014283,0.045639,0
1,1.00E+07,350.22,0,0,-0.014705,0.045639,0
1,1.00E+07,350.22,0,0,-0.015127,0.045639,0
1,1.00E+07,350.22,0,0,-0.015549,0.045639,0
1,1.00E+07,350.12,0,0,-0.005,0.046133,0
1,1.00E+07,350.12,0,0,-0.0054219,0.046133,0
1,1.00E+07,350.13,0,0,-0.0058439,0.046133,0
1,1.00E+07,350.13,0,0,-0.0062658,0.046133,0
1,1.00E+07,350.14,0,0,-0.0066878,0.046133,0
1,1.00E+07,350.15,0,0,-0.0071097,0.046133,0
1,1.00E+07,350.15,0,0,-0.0075317,0.046133,0
1,1.00E+07,350.16,0,0,-0.0079536,0.046133,0
1,1.00E+07,350.17,0,0,-0.0083756,0.046133,0
1,1.00E+07,350.17,0,0,-0.0087975,0.046133,0
1,1.00E+07,350.18,0,0,-0.0092195,0.046133,0
1,1.00E+07,350.18,0,0,-0.0096414,0.046133,0
1,1.00E+07,350.19,0,0,-0.010063,0.046133,0
1,1.00E+07,350.19,0,0,-0.010485,0.046133,0
1,1.00E+07,350.2,0,0,-0.010907,0.046133,0
1,1.00E+07,350.2,0,0,-0.011329,0.046133,0
1,1.00E+07,350.21,0,0,-0.011751,0.046133,0
1,1.00E+07,350.21,0,0,-0.012173,0.046133,0
1,1.00E+07,350.21,0,0,-0.012595,0.046133,0
1,1.00E+07,350.21,0,0,-0.013017,0.046133,0
1,1.00E+07,350.21,0,0,-0.013439,0.046133,0
1,1.00E+07,350.21,0,0,-0.013861,0.046133,0
1,1.00E+07,350.21,0,0,-0.014283,0.046133,0
1,1.00E+07,350.21,0,0,-0.014705,0.046133,0
1,1.00E+07,350.21,0,0,-0.015127,0.046133,0
1,1.00E+07,350.21,0,0,-0.015549,0.046133,0
1,1.00E+07,350.11,0,0,-0.005,0.04663,0
1,1.00E+07,350.12,0,0,-0.0054219,0.04663,0
1,1.00E+07,350.12,0,0,-0.0058439,0.04663,0
1,1.00E+07,350.13,0,0,-0.0062658,0.04663,0
1,1.00E+07,350.13,0,0,-0.0066878,0.04663,0
1,1.00E+07,350.14,0,0,-0.0071097,0.04663,0
1,1.00E+07,350.15,0,0,-0.0075317,0.04663,0
1,1.00E+07,350.15,0,0,-0.0079536,0.04663,0
1,1.00E+07,350.16,0,0,-0.0083756,0.04663,0
1,1.00E+07,350.17,0,0,-0.0087975,0.04663,0
1,1.00E+07,350.17,0,0,-0.0092195,0.04663,0
1,1.00E+07,350.18,0,0,-0.0096414,0.04663,0
1,1.00E+07,350.18,0,0,-0.010063,0.04663,0
1,1.00E+07,350.19,0,0,-0.010485,0.04663,0
1,1.00E+07,350.19,0,0,-0.010907,0.04663,0
1,1.00E+07,350.2,0,0,-0.011329,0.04663,0
1,1.00E+07,350.2,0,0,-0.011751,0.04663,0
1,1.00E+07,350.2,0,0,-0.012173,0.04663,0
1,1.00E+07,350.2,0,0,-0.012595,0.04663,0
1,1.00E+07,350.21,0,0,-0.013017,0.04663,0
1,1.00E+07,350.21,0,0,-0.013439,0.04663,0
1,1.00E+07,350.21,0,0,-0.013861,0.04663,0
1,1.00E+07,350.21,0,0,-0.014283,0.04663,0
1,1.00E+07,350.21,0,0,-0.014705,0.04663,0
1,1.00E+07,350.21,0,0,-0.015127,0.04663,0
1,1.00E+07,350.21,0,0,-0.015549,0.04663,0
1,1.00E+07,350.11,0,0,-0.005,0.04713,0
1,1.00E+07,350.11,0,0,-0.0054219,0.04713,0
1,1.00E+07,350.12,0,0,-0.0058439,0.04713,0
1,1.00E+07,350.12,0,0,-0.0062658,0.04713,0
1,1.00E+07,350.13,0,0,-0.0066878,0.04713,0
1,1.00E+07,350.13,0,0,-0.0071097,0.04713,0
1,1.00E+07,350.14,0,0,-0.0075317,0.04713,0
1,1.00E+07,350.15,0,0,-0.0079536,0.04713,0
1,1.00E+07,350.15,0,0,-0.0083756,0.04713,0
1,1.00E+07,350.16,0,0,-0.0087975,0.04713,0
1,1.00E+07,350.16,0,0,-0.0092195,0.04713,0
1,1.00E+07,350.17,0,0,-0.0096414,0.04713,0
1,1.00E+07,350.18,0,0,-0.010063,0.04713,0
1,1.00E+07,350.18,0,0,-0.010485,0.04713,0
1,1.00E+07,350.18,0,0,-0.010907,0.04713,0
1,1.00E+07,350.19,0,0,-0.011329,0.04713,0
1,1.00E+07,350.19,0,0,-0.011751,0.04713,0
1,1.00E+07,350.19,0,0,-0.012173,0.04713,0
1,1.00E+07,350.2,0,0,-0.012595,0.04713,0
1,1.00E+07,350.2,0,0,-0.013017,0.04713,0
1,1.00E+07,350.2,0,0,-0.013439,0.04713,0
1,1.00E+07,350.2,0,0,-0.013861,0.04713,0
1,1.00E+07,350.2,0,0,-0.014283,0.04713,0
1,1.00E+07,350.2,0,0,-0.014705,0.04713,0
1,1.00E+07,350.2,0,0,-0.015127,0.04713,0
1,1.00E+07,350.2,0,0,-0.015549,0.04713,0
1,1.00E+07,350.1,0,0,-0.005,0.047633,0
1,1.00E+07,350.1,0,0,-0.0054219,0.047633,0
1,1.00E+07,350.11,0,0,-0.0058439,0.047633,0
1,1.00E+07,350.11,0,0,-0.0062658,0.047633,0
1,1.00E+07,350.12,0,0,-0.0066878,0.047633,0
1,1.00E+07,350.12,0,0,-0.0071097,0.047633,0
1,1.00E+07,350.13,0,0,-0.0075317,0.047633,0
1,1.00E+07,350.14,0,0,-0.0079536,0.047633,0
1,1.00E+07,350.14,0,0,-0.0083756,0.047633,0
1,1.00E+07,350.15,0,0,-0.0087975,0.047633,0
1,1.00E+07,350.16,0,0,-0.0092195,0.047633,0
1,1.00E+07,350.16,0,0,-0.0096414,0.047633,0
1,1.00E+07,350.17,0,0,-0.010063,0.047633,0
1,1.00E+07,350.17,0,0,-0.010485,0.047633,0
1,1.00E+07,350.18,0,0,-0.010907,0.047633,0
1,1.00E+07,350.18,0,0,-0.011329,0.047633,0
1,1.00E+07,350.18,0,0,-0.011751,0.047633,0
1,1.00E+07,350.19,0,0,-0.012173,0.047633,0
1,1.00E+07,350.19,0,0,-0.012595,0.047633,0
1,1.00E+07,350.19,0,0,-0.013017,0.047633,0
1,1.00E+07,350.19,0,0,-0.013439,0.047633,0
1,1.00E+07,350.19,0,0,-0.013861,0.047633,0
1,1.00E+07,350.19,0,0,-0.014283,0.047633,0
1,1.00E+07,350.19,0,0,-0.014705,0.047633,0
1,1.00E+07,350.19,0,0,-0.015127,0.047633,0
1,1.00E+07,350.19,0,0,-0.015549,0.047633,0
1,1.00E+07,350.09,0,0,-0.005,0.048139,0
1,1.00E+07,350.09,0,0,-0.0054219,0.048139,0
1,1.00E+07,350.1,0,0,-0.0058439,0.048139,0
1,1.00E+07,350.1,0,0,-0.0062658,0.048139,0
1,1.00E+07,350.11,0,0,-0.0066878,0.048139,0
1,1.00E+07,350.12,0,0,-0.0071097,0.048139,0
1,1.00E+07,350.12,0,0,-0.0075317,0.048139,0
1,1.00E+07,350.13,0,0,-0.0079536,0.048139,0
1,1.00E+07,350.13,0,0,-0.0083756,0.048139,0
1,1.00E+07,350.14,0,0,-0.0087975,0.048139,0
1,1.00E+07,350.15,0,0,-0.0092195,0.048139,0
1,1.00E+07,350.15,0,0,-0.0096414,0.048139,0
1,1.00E+07,350.16,0,0,-0.010063,0.048139,0
1,1.00E+07,350.16,0,0,-0.010485,0.048139,0
1,1.00E+07,350.17,0,0,-0.010907,0.048139,0
1,1.00E+07,350.17,0,0,-0.011329,0.048139,0
1,1.00E+07,350.17,0,0,-0.011751,0.048139,0
1,1.00E+07,350.18,0,0,-0.012173,0.048139,0
1,1.00E+07,350.18,0,0,-0.012595,0.048139,0
1,1.00E+07,350.18,0,0,-0.013017,0.048139,0
1,1.00E+07,350.18,0,0,-0.013439,0.048139,0
1,1.00E+07,350.18,0,0,-0.013861,0.048139,0
1,1.00E+07,350.18,0,0,-0.014283,0.048139,0
1,1.00E+07,350.18,0,0,-0.014705,0.048139,0
1,1.00E+07,350.18,0,0,-0.015127,0.048139,0
1,1.00E+07,350.18,0,0,-0.015549,0.048139,0
1,1.00E+07,350.08,0,0,-0.005,0.048648,0
1,1.00E+07,350.08,0,0,-0.0054219,0.048648,0
1,1.00E+07,350.09,0,0,-0.0058439,0.048648,0
1,1.00E+07,350.09,0,0,-0.0062658,0.048648,0
1,1.00E+07,350.1,0,0,-0.0066878,0.048648,0
1,1.00E+07,350.11,0,0,-0.0071097,0.048648,0
1,1.00E+07,350.11,0,0,-0.0075317,0.048648,0
1,1.00E+07,350.12,0,0,-0.0079536,0.048648,0
1,1.00E+07,350.13,0,0,-0.0083756,0.048648,0
1,1.00E+07,350.13,0,0,-0.0087975,0.048648,0
1,1.00E+07,350.14,0,0,-0.0092195,0.048648,0
1,1.00E+07,350.14,0,0,-0.0096414,0.048648,0
1,1.00E+07,350.15,0,0,-0.010063,0.048648,0
1,1.00E+07,350.15,0,0,-0.010485,0.048648,0
1,1.00E+07,350.16,0,0,-0.010907,0.048648,0
1,1.00E+07,350.16,0,0,-0.011329,0.048648,0
1,1.00E+07,350.17,0,0,-0.011751,0.048648,0
1,1.00E+07,350.17,0,0,-0.012173,0.048648,0
1,1.00E+07,350.17,0,0,-0.012595,0.048648,0
1,1.00E+07,350.17,0,0,-0.013017,0.048648,0
1,1.00E+07,350.17,0,0,-0.013439,0.048648,0
1,1.00E+07,350.17,0,0,-0.013861,0.048648,0
1,1.00E+07,350.17,0,0,-0.014283,0.048648,0
1,1.00E+07,350.17,0,0,-0.014705,0.048648,0
1,1.00E+07,350.17,0,0,-0.015127,0.048648,0
1,1.00E+07,350.17,0,0,-0.015549,0.048648,0
1,1.00E+07,350.07,0,0,-0.005,0.04916,0
1,1.00E+07,350.08,0,0,-0.0054219,0.04916,0
1,1.00E+07,350.08,0,0,-0.0058439,0.04916,0
1,1.00E+07,350.09,0,0,-0.0062658,0.04916,0
1,1.00E+07,350.09,0,0,-0.0066878,0.04916,0
1,1.00E+07,350.1,0,0,-0.0071097,0.04916,0
1,1.00E+07,350.1,0,0,-0.0075317,0.04916,0
1,1.00E+07,350.11,0,0,-0.0079536,0.04916,0
1,1.00E+07,350.12,0,0,-0.0083756,0.04916,0
1,1.00E+07,350.12,0,0,-0.0087975,0.04916,0
1,1.00E+07,350.13,0,0,-0.0092195,0.04916,0
1,1.00E+07,350.13,0,0,-0.0096414,0.04916,0
1,1.00E+07,350.14,0,0,-0.010063,0.04916,0
1,1.00E+07,350.14,0,0,-0.010485,0.04916,0
1,1.00E+07,350.15,0,0,-0.010907,0.04916,0
1,1.00E+07,350.15,0,0,-0.011329,0.04916,0
1,1.00E+07,350.16,0,0,-0.011751,0.04916,0
1,1.00E+07,350.16,0,0,-0.012173,0.04916,0
1,1.00E+07,350.16,0,0,-0.012595,0.04916,0
1,1.00E+07,350.16,0,0,-0.013017,0.04916,0
1,1.00E+07,350.16,0,0,-0.013439,0.04916,0
1,1.00E+07,350.16,0,0,-0.013861,0.04916,0
1,1.00E+07,350.16,0,0,-0.014283,0.04916,0
1,1.00E+07,350.16,0,0,-0.014705,0.04916,0
1,1.00E+07,350.16,0,0,-0.015127,0.04916,0
1,1.00E+07,350.16,0,0,-0.015549,0.04916,0
1,1.00E+07,350.06,0,0,-0.005,0.049675,0
1,1.00E+07,350.07,0,0,-0.0054219,0.049675,0
1,1.00E+07,350.07,0,0,-0.0058439,0.049675,0
1,1.00E+07,350.08,0,0,-0.0062658,0.049675,0
1,1.00E+07,350.08,0,0,-0.0066878,0.049675,0
1,1.00E+07,350.09,0,0,-0.0071097,0.049675,0
1,1.00E+07,350.09,0,0,-0.0075317,0.049675,0
1,1.00E+07,350.1,0,0,-0.0079536,0.049675,0
1,1.00E+07,350.11,0,0,-0.0083756,0.049675,0
1,1.00E+07,350.11,0,0,-0.0087975,0.049675,0
1,1.00E+07,350.12,0,0,-0.0092195,0.049675,0
1,1.00E+07,350.12,0,0,-0.0096414,0.049675,0
1,1.00E+07,350.13,0,0,-0.010063,0.049675,0
1,1.00E+07,350.13,0,0,-0.010485,0.049675,0
1,1.00E+07,350.14,0,0,-0.010907,0.049675,0
1,1.00E+07,350.14,0,0,-0.011329,0.049675,0
1,1.00E+07,350.15,0,0,-0.011751,0.049675,0
1,1.00E+07,350.15,0,0,-0.012173,0.049675,0
1,1.00E+07,350.15,0,0,-0.012595,0.049675,0
1,1.00E+07,350.15,0,0,-0.013017,0.049675,0
1,1.00E+07,350.15,0,0,-0.013439,0.049675,0
1,1.00E+07,350.15,0,0,-0.013861,0.049675,0
1,1.00E+07,350.15,0,0,-0.014283,0.049675,0
1,1.00E+07,350.15,0,0,-0.014705,0.049675,0
1,1.00E+07,350.15,0,0,-0.015127,0.049675,0
1,1.00E+07,350.15,0,0,-0.015549,0.049675,0
1,1.00E+07,350.05,0,0,-0.005,0.050194,0
1,1.00E+07,350.06,0,0,-0.0054219,0.050194,0
1,1.00E+07,350.06,0,0,-0.0058439,0.050194,0
1,1.00E+07,350.07,0,0,-0.0062658,0.050194,0
