218  694000  0.6  13.4877  158496  1074.79  795.853  267.283  784.542  0.000303361  0.93129  0  0.6  0.6  1
221  694000  0.6  13.2661  160876  1075.96  797.897  269.188  793.069  0.000307718  0.933992  0  0.6  0.6  1
224  694000  0.6  13.0526  163263  1077.27  800.042  271.068  801.723  0.000312065  0.936557  0  0.6  0.6  1
227  694000  0.6  12.8466  165655  1078.72  802.281  272.926  810.466  0.000316405  0.938993  0  0.6  0.6  1
230  694000  0.6  12.6479  168054  1080.3  804.613  274.761  819.31  0.000320734  0.94131  0  0.6  0.6  1
233  694000  0.6  12.4558  170460  1082  807.032  276.575  828.24  0.000325055  0.943515  0  0.6  0.6  1
236  694000  0.6  12.2702  172872  1083.82  809.536  278.368  837.277  0.000329365  0.945615  0  0.6  0.6  1
239  694000  0.6  12.0906  175292  1085.76  812.12  280.141  846.404  0.000333665  0.947616  0  0.6  0.6  1
242  694000  0.6  11.9167  177719  1087.8  814.783  281.894  855.618  0.000337954  0.949524  0  0.6  0.6  1
245  694000  0.6  11.7483  180154  1089.95  817.52  283.628  864.916  0.000342232  0.951345  0  0.6  0.6  1
248  694000  0.6  11.585  182597  1092.19  820.328  285.344  874.294  0.000346498  0.953084  0  0.6  0.6  1
251  694000  0.6  11.4266  185048  1094.52  823.205  287.042  883.751  0.000350753  0.954746  0  0.6  0.6  1
254  694000  0.6  11.2729  187508  1096.95  826.147  288.722  893.284  0.000354997  0.956335  0  0.6  0.6  1
257  694000  0.6  11.1236  189976  1099.46  829.152  290.386  902.89  0.000359228  0.957855  0  0.6  0.6  1
260  694000  0.6  10.9786  192453  1102.05  832.218  292.034  912.567  0.000363446  0.95931  0  0.6  0.6  1
263  694000  0.6  10.8376  194939  1104.72  835.341  293.666  922.312  0.000367652  0.960704  0  0.6  0.6  1
266  694000  0.6  10.7005  197434  1107.46  838.52  295.283  932.124  0.000371845  0.962039  0  0.6  0.6  1
269  694000  0.6  10.5671  199938  1110.27  841.751  296.884  942.001  0.000376026  0.963319  0  0.6  0.6  1
272  694000  0.6  10.4372  202452  1113.15  845.033  298.472  951.94  0.000380193  0.964547  0  0.6  0.6  1
275  694000  0.6  10.3108  204975  1116.09  848.364  300.045  961.94  0.000384347  0.965725  0  0.6  0.6  1
278  694000  0.6  10.1876  207509  1119.09  851.74  301.604  971.999  0.000388487  0.966857  0  0.6  0.6  1
281  694000  0.6  10.0675  210052  1122.15  855.161  303.151  982.116  0.000392614  0.967943  0  0.6  0.6  1
284  694000  0.6  9.95042  212606  1125.27  858.624  304.684  992.288  0.000396728  0.968988  0  0.6  0.6  1
287  694000  0.6  9.83622  215169  1128.44  862.127  306.204  1002.51  0.000400828  0.969992  0  0.6  0.6  1
290  694000  0.6  9.72479  217743  1131.66  865.668  307.713  1012.79  0.000404914  0.970957  0  0.6  0.6  1
293  694000  0.6  9.61602  220328  1134.93  869.245  309.209  1023.12  0.000408986  0.971886  0  0.6  0.6  1
296  694000  0.6  9.50981  222923  1138.24  872.857  310.694  1033.5  0.000413045  0.97278  0  0.6  0.6  1
299  694000  0.6  9.40607  225529  1141.6  876.501  312.167  1043.93  0.000417089  0.973641  0  0.6  0.6  1
302  694000  0.6  9.3047  228146  1144.99  880.177  313.63  1054.4  0.00042112  0.974471  0  0.6  0.6  1
305  694000  0.6  9.20563  230773  1148.43  883.881  315.081  1064.92  0.000425137  0.97527  0  0.6  0.6  1
308  694000  0.6  9.10877  233412  1151.9  887.614  316.522  1075.48  0.00042914  0.97604  0  0.6  0.6  1
311  694000  0.6  9.01405  236062  1155.41  891.373  317.953  1086.09  0.000433129  0.976783  0  0.6  0.6  1
314  694000  0.6  8.92138  238723  1158.95  895.156  319.374  1096.74  0.000437104  0.977499  0  0.6  0.6  1
317  694000  0.6  8.83071  241395  1162.52  898.963  320.785  1107.42  0.000441065  0.978191  0  0.6  0.6  1
320  694000  0.6  8.74195  244078  1166.12  902.792  322.187  1118.15  0.000445012  0.978858  0  0.6  0.6  1
323  694000  0.6  8.65506  246773  1169.75  906.641  323.579  1128.91  0.000448945  0.979502  0  0.6  0.6  1
326  694000  0.6  8.56997  249480  1173.41  910.51  324.962  1139.72  0.000452865  0.980124  0  0.6  0.6  1
329  694000  0.6  8.48662  252198  1177.08  914.396  326.337  1150.55  0.000456771  0.980725  0  0.6  0.6  1
332  694000  0.6  8.40496  254927  1180.79  918.3  327.702  1161.42  0.000460663  0.981306  0  0.6  0.6  1
335  694000  0.6  8.32493  257669  1184.51  922.218  329.06  1172.33  0.000464541  0.981868  0  0.6  0.6  1
338  694000  0.6  8.24648  260422  1188.26  926.152  330.409  1183.27  0.000468406  0.982411  0  0.6  0.6  1
341  694000  0.6  8.16956  263186  1192.02  930.098  331.75  1194.24  0.000472257  0.982936  0  0.6  0.6  1
344  694000  0.6  8.09413  265963  1195.8  934.057  333.083  1205.24  0.000476095  0.983444  0  0.6  0.6  1
